,index,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
1207,14141206,93597918,6727016779722,16279463642511419670,b4h8.com,3.0,1,01/24/2011,23:41:31,,,,,,,99,3,1,4,4,0,1,1,0,75074,southbeachjava.com
1208,14144509,93599271,6933911572414,10093940193322575519,google.com,5.0,2,01/12/2011,5:29:39,,,,,,,99,2,4,10,4,1,1,1,0,56573,bigdeal.com
1209,14173459,93611248,6906328190911,1549148620406576784,,8.0,11,01/13/2011,14:53:46,,,,,,,99,3,2,2,6,1,2,1,0,31904,getleanspa.com
1210,14221109,93668407,6447005962192,10403549969693689745,news11today.net,3.0,1,01/30/2011,23:35:53,,,,,,,99,1,3,5,4,1,2,1,0,11207,home-online-jobs.org
1211,14221146,93668407,6525321285585,10403549969693689745,,1.0,1,01/31/2011,0:39:23,,,,,,,99,1,3,5,4,1,2,1,0,11207,home-online-jobs.org
1212,14226753,93670115,6372609036239,10403549969693689745,news11today.net,2.0,0,01/29/2011,13:09:48,,,,,,,99,1,2,9,2,1,5,1,0,15601,home-online-jobs.org
1213,14246125,93712820,6641047113657,10403549969693689745,,2.0,2,01/07/2011,23:48:43,,,,,,,99,4,2,8,5,1,1,1,0,97420,home-online-jobs.org
1214,14249948,93713357,7023206993859,10403549969693689745,,1.0,1,01/17/2011,21:37:39,,,,,,,99,4,3,3,7,1,3,1,0,94086,home-online-jobs.org
1215,14250335,93713445,6458512248784,13583168867183700419,,6.0,5,01/30/2011,0:04:27,,,,,,,99,2,1,2,6,0,1,1,0,60448,bizzopheaven.com
1216,14257232,93717349,6888251658180,6212936584531552900,,1.0,1,01/18/2011,14:58:11,,,,,,,99,2,1,3,5,0,1,1,0,60102,homecashflowsolution.com
1217,14262926,93718973,6776542203835,1354232705423967177,,1.0,0,01/09/2011,3:13:05,,,,,,,99,3,3,7,5,1,2,1,0,28215,theinstantwealthbuilder.com
1218,14262927,93718973,6776542269371,1354232705423967177,newsinsider6.com,1.0,1,01/09/2011,3:11:25,,,,,,,99,3,3,7,5,1,2,1,0,28215,theinstantwealthbuilder.com
1219,14285718,93723526,6818456539077,10403549969693689745,,6.0,26,01/19/2011,0:15:10,,,,,,,99,4,3,8,7,0,1,1,0,99337,home-online-jobs.org
1220,14311559,93728350,6787360362427,10093940193322575519,,1.0,1,01/09/2011,13:46:53,,,,,,,99,1,2,9,2,0,1,1,0,12810,bigdeal.com
1221,14344201,93800184,6678362722249,4138040089195024334,,1.0,1,01/23/2011,20:24:12,,,,,,,99,4,5,8,5,1,5,1,0,95206,msicourse.com
1222,14352456,93802011,6481355935696,4138040089195024334,,1.0,0,01/30/2011,20:58:04,,,,,,,99,3,1,7,5,0,2,1,0,30802,msicourse.com
1223,14439802,93851569,6928914976708,6212936584531552900,,3.0,2,01/18/2011,18:35:13,,,,,,,99,3,5,7,5,1,2,1,0,38135,homecashflowsolution.com
1224,14458063,93854667,6732364582861,6212936584531552900,,2.0,11,01/27/2011,4:29:29,,,,,,,99,4,1,9,5,0,1,1,0,85635,homecashflowsolution.com
1225,14492453,93859941,6826108129211,6212936584531552900,new8reports.com,2.0,1,01/09/2011,9:03:53,,,,,,,99,3,3,11,3,1,1,1,0,38574,homecashflowsolution.com
1226,14509332,93863651,6741464584141,4138040089195024334,,1.0,0,01/27/2011,23:59:00,,,,,,,99,4,3,2,5,0,5,1,0,91331,msicourse.com
1227,14522265,93865439,7053942788030,8087271933502976839,,1.0,1,01/12/2011,17:56:53,,,,,,,99,3,3,11,4,1,1,1,0,25601,dermatalskincare.com
1228,14525985,93866253,6761934229434,10093940193322575519,,2.0,0,01/08/2011,22:09:36,,,,,,,99,3,3,5,6,1,5,1,0,27549,bigdeal.com
1229,14529530,93866435,7043613200309,10403549969693689745,,2.0,14,01/03/2011,5:50:43,,,,,,,99,4,6,7,5,1,2,1,0,97220,home-online-jobs.org
1230,14531260,93866667,6599133892532,10133794716842256287,health8news.com,1.0,1,01/02/2011,16:15:32,,,,,,,99,4,1,10,5,0,1,1,0,59808,dlxm.net
1231,14548870,93903851,6931297931191,10093940193322575519,google.com,3.0,0,01/05/2011,21:28:34,,,,,,,99,1,3,11,2,1,1,1,0,10458,bigdeal.com
1232,14552152,93904033,6839535472586,10403549969693689745,,2.0,0,01/24/2011,8:20:54,,,,,,,99,3,4,4,4,1,2,1,0,32506,home-online-jobs.org
1233,14554426,93904184,6863610908608,10403549969693689745,,2.0,1,01/14/2011,23:46:11,,,,,,,99,4,5,4,5,1,2,1,0,90018,home-online-jobs.org
1234,14583020,93908981,6842920800187,16279463642511419670,consumertipsonline.net,2.0,0,01/09/2011,17:16:15,,,,,,,99,3,3,6,7,1,1,1,0,30088,southbeachjava.com
1235,14591654,93909464,6721734971337,6212936584531552900,,3.0,0,01/23/2011,22:50:14,,,,,,,99,2,2,8,7,0,1,1,1,60515,homecashflowsolution.com
1236,14607804,93912273,6613002751924,16064930482377606987,health8news.com,2.0,0,01/02/2011,14:04:50,,,,,,,99,3,4,10,5,1,1,1,0,37166,dlxtrack.com
1237,14607805,93912273,6613002817460,10133794716842256287,health8news.com,2.0,0,01/02/2011,13:56:58,,,,,,,99,3,4,10,5,1,1,1,0,37166,dlxm.net
1238,14607895,93912273,6775501623226,6212936584531552900,new8reports.com,2.0,7,01/08/2011,6:56:12,,,,,,,99,3,4,10,5,1,1,1,0,37166,homecashflowsolution.com
1239,14608350,93912273,7056991391669,10093940193322575519,search-results.com,11.0,8,01/03/2011,16:52:34,,,,,,,99,3,4,10,5,1,1,1,0,37166,bigdeal.com
1240,14615542,93913409,6515119689678,6212936584531552900,,1.0,1,01/28/2011,18:51:53,,,,,,,99,3,3,11,1,0,1,1,0,33442,homecashflowsolution.com
1241,14624000,93914695,6820157460428,10403549969693689745,nine-news.net,2.0,0,01/26/2011,9:33:36,,,,,,,99,1,4,3,4,0,1,1,0,17866,home-online-jobs.org
1242,14637111,93916496,6605671894993,10403549969693689745,,1.0,1,01/31/2011,20:04:23,,,,,,,99,3,2,9,2,0,2,1,0,27030,home-online-jobs.org
1243,14660386,93918559,6820400402370,10403549969693689745,news9today.org,5.0,24,01/16/2011,23:32:18,,,,,,,99,2,4,8,5,1,5,1,0,63123,home-online-jobs.org
1244,14661950,93918559,7074584399806,7405390425689258389,consumerstrickweekly.com,1.0,1,01/12/2011,15:38:27,,,,,,,99,2,4,8,5,1,5,1,0,63123,trackingspot.info
1245,14700688,93962297,6611879333841,6212936584531552900,workathomecareers.com,2.0,0,01/31/2011,3:02:35,,,,,,,99,3,1,7,1,0,1,0,0,21851,homecashflowsolution.com
1246,14729453,93966623,7043216183222,1549148620406576784,,2.0,7,01/04/2011,0:31:39,,,,,,,99,3,4,1,5,1,2,1,0,23452,getleanspa.com
1247,14734618,93967506,6462330245071,4138040089195024334,,1.0,0,01/29/2011,23:55:44,,,,,,,99,1,2,10,5,1,1,1,0,12566,msicourse.com
1248,14737618,93967716,6997371654076,8087271933502976839,,1.0,1,01/10/2011,22:23:31,,,,,,,99,3,4,9,6,1,1,1,0,30236,dermatalskincare.com
1249,14737620,93967716,6997371850684,1549148620406576784,laurasweightlossdiary.com,7.0,9,01/10/2011,22:08:20,,,,,,,99,3,4,9,6,1,1,1,0,30236,getleanspa.com
1250,14737759,93967716,7118540050371,7405390425689258389,consumer-work-journal.com,1.0,1,01/17/2011,16:04:30,,,,,,,99,3,4,9,6,1,1,1,0,30236,trackingspot.info
1251,14737782,93967724,7018350579645,10093940193322575519,google.com,11.0,12,01/11/2011,23:32:17,,,,,,,99,4,1,9,5,0,1,1,0,89119,bigdeal.com
1252,14764404,93971107,7022830358461,8087271933502976839,,2.0,0,01/11/2011,13:02:49,,,,,,,99,3,3,8,7,1,1,1,0,37620,dermatalskincare.com
1253,14765617,93971331,6743896494009,10403549969693689745,the-work-journal.com,5.0,9,01/07/2011,15:51:00,,,,,,,99,3,4,5,3,1,2,1,0,77074,home-online-jobs.org
1254,14765618,93971331,6743896625081,7405390425689258389,the-work-journal.com,1.0,1,01/07/2011,15:48:18,,,,,,,99,3,4,5,3,1,2,1,0,77074,trackingspot.info
1255,14768732,93971736,5941356859315,10093940193322575519,yahoo.com,3.0,0,01/01/2011,19:46:47,,,,,,,99,3,5,6,3,1,1,1,0,37711,bigdeal.com
1256,14775431,93972630,7093424230334,1354232705423967177,,1.0,0,01/12/2011,15:02:46,,,,,,,99,2,1,9,5,0,1,1,0,51632,theinstantwealthbuilder.com
1257,14779778,93973166,7004261322684,14325437869847223981,,1.0,1,01/10/2011,21:09:54,,,,,,,99,2,1,3,5,0,1,1,0,60901,eprofits.com
1258,14804234,93976324,6906094161861,10093940193322575519,bizrate.com,4.0,1,01/19/2011,0:32:24,,,,,,,99,4,2,11,1,1,1,1,0,92345,bigdeal.com
1259,14806702,93976760,6729850097607,10403549969693689745,news9today.org,1.0,1,01/21/2011,0:35:10,,,,,,,99,3,3,4,3,1,2,1,0,77022,home-online-jobs.org
1260,14819022,93979001,7092929040309,1354232705423967177,,1.0,0,01/03/2011,3:07:17,,,,,,,99,1,5,8,5,1,5,1,0,11433,theinstantwealthbuilder.com
1261,14848776,93982162,7135534583747,10093940193322575519,wikkit.org,2.0,0,01/17/2011,10:11:52,,,,,,,99,4,4,7,6,0,3,1,0,94538,bigdeal.com
1262,14848777,93982162,7135534649283,11385444773187580308,yahoo.com,2.0,0,01/17/2011,10:11:50,,,,,,,99,4,4,7,6,0,3,1,0,94538,wikkit.org
1263,14863145,93984473,6789572595661,4138040089195024334,,1.0,1,01/27/2011,18:37:10,,,,,,,99,4,3,3,1,1,1,1,0,93410,msicourse.com
1264,14868166,93985124,6657723666356,1549148620406576784,,3.0,2,01/02/2011,15:47:40,,,,,,,99,1,3,8,5,1,1,1,0,3570,getleanspa.com
1265,14873649,93985802,6854408081356,16279463642511419670,,3.0,1,01/26/2011,20:55:50,,,,,,,99,3,6,4,4,1,1,1,0,34684,southbeachjava.com
1266,14923797,94069871,6902494400443,1549148620406576784,,1.0,1,01/09/2011,13:58:00,,,,,,,99,2,4,6,6,1,1,1,0,53172,getleanspa.com
1267,14924303,94069871,7075324170175,13583168867183700419,,1.0,1,01/13/2011,20:00:42,,,,,,,99,2,4,6,6,1,1,1,0,53172,bizzopheaven.com
1268,14924323,94069871,7075325874111,13583168867183700419,,3.0,2,01/13/2011,19:13:11,,,,,,,99,2,4,6,6,1,1,1,0,53172,bizzopheaven.com
1269,14931008,94070790,6998577582007,10403549969693689745,facebook.com,1.0,1,01/05/2011,17:14:34,,,,,,,99,3,6,3,5,1,1,1,0,23453,home-online-jobs.org
1270,14943658,94072863,6833814441914,1549148620406576784,laurasweightlossdiary.com,6.0,3,01/08/2011,3:40:30,,,,,,,99,4,5,6,4,1,1,1,0,97526,getleanspa.com
1271,14975838,94079163,6783516086201,4138040089195024334,,1.0,1,01/07/2011,2:04:54,,,,,,,99,3,4,11,6,1,1,1,0,74008,msicourse.com
1272,15038087,94134477,6909575696322,10093940193322575519,,2.0,0,01/16/2011,3:09:50,,,,,,,99,4,6,1,6,1,5,1,0,89521,bigdeal.com
1273,15066068,94180626,7031076425656,16279463642511419670,lifestyleherald.com,1.0,0,01/06/2011,13:48:27,,,,,,,99,3,2,10,1,1,1,1,0,38127,southbeachjava.com
1274,15066069,94180626,7031076556728,1549148620406576784,lifestyleherald.com,3.0,3,01/06/2011,13:45:25,,,,,,,99,3,2,10,1,1,1,1,0,38127,getleanspa.com
1275,15229335,94351091,6968037871565,6212936584531552900,new8reports.com,1.0,1,01/27/2011,16:15:51,,,,,,,99,4,5,11,2,1,3,1,0,93702,homecashflowsolution.com
1276,15230179,94351091,7322709135294,10093940193322575519,,2.0,0,01/12/2011,6:13:31,,,,,,,99,4,5,11,2,1,3,1,0,93702,bigdeal.com
1277,15248666,94356342,7077187293131,10093940193322575519,facebook.com,2.0,0,01/25/2011,3:23:48,,,,,,,99,2,4,4,5,0,5,1,1,46342,bigdeal.com
1278,15250304,94356712,7119757250501,10093940193322575519,google.com,3.0,0,01/19/2011,4:22:28,,,,,,,99,4,4,8,7,1,1,1,0,86326,bigdeal.com
1279,15289602,94367403,7129005100987,8087271933502976839,,1.0,1,01/09/2011,4:38:12,,,,,,,99,3,2,3,1,1,1,1,0,38556,dermatalskincare.com
1280,15322697,94438328,7374652772291,10403549969693689745,yahoo.com,2.0,0,01/17/2011,23:24:08,,,,,,,99,3,5,11,1,1,2,1,0,78213,home-online-jobs.org
1281,15331272,94439272,7307659710399,1549148620406576784,consumertipsdaily7.com,10.0,43,01/13/2011,19:55:08,,,,,,,99,3,5,5,4,1,2,1,0,75501,getleanspa.com
1282,15346754,94441953,6959916978119,6212936584531552900,,6.0,15,01/21/2011,19:26:05,,,,,,,99,3,2,8,2,1,1,1,0,28584,homecashflowsolution.com
1283,15346886,94441953,7104709398475,6212936584531552900,,7.0,30,01/25/2011,18:15:51,,,,,,,99,3,2,8,2,1,1,1,0,28584,homecashflowsolution.com
1284,15357632,94443025,7108367880138,16279463642511419670,,2.0,0,01/24/2011,1:37:05,,,,,,,99,3,4,6,4,1,2,1,0,75180,southbeachjava.com
1285,15364751,94444279,7152753512384,10403549969693689745,,1.0,1,01/14/2011,23:29:17,,,,,,,99,2,4,6,6,1,2,1,0,48917,home-online-jobs.org
1286,15376286,94445680,7025817358265,10403549969693689745,live.com,4.0,4,01/07/2011,20:51:40,,,,,,,99,4,3,4,5,0,1,1,0,83805,home-online-jobs.org
1287,15396830,94448278,7029687979961,10133794716842256287,health8news.com,1.0,1,01/07/2011,20:28:40,,,,,,,99,1,4,2,5,1,2,1,0,12601,dlxm.net
1288,15447970,94492590,7311043596220,10093940193322575519,bing.com,9.0,5,01/10/2011,0:54:45,,,,,,,99,3,3,10,5,0,1,1,0,37914,bigdeal.com
1289,15450219,94493552,7138323206090,12143374545845515600,channel10newstv.com,3.0,3,01/24/2011,12:53:52,,,,,,,99,3,4,4,5,0,3,1,0,77045,sobelabsdirect.com
1290,15468676,94498265,7306363932599,10403549969693689745,,2.0,4,01/05/2011,12:49:17,,,,,,,99,3,2,6,6,0,1,1,0,78613,home-online-jobs.org
1291,15468681,94498265,7306364456887,10403549969693689745,,1.0,1,01/05/2011,4:56:46,,,,,,,99,3,2,6,6,0,1,1,0,78613,home-online-jobs.org
1292,15496285,94508701,7430125719486,1549148620406576784,online6health.com,3.0,2,01/12/2011,22:12:07,,,,,,,99,3,4,6,7,1,5,1,1,35080,getleanspa.com
1293,15497974,94509620,6796333748174,10093940193322575519,ebay.com,11.0,13,01/28/2011,10:44:52,,,,,,,99,4,4,5,1,1,5,1,1,97367,bigdeal.com
1294,15511894,94517463,7083221323718,6212936584531552900,,1.0,1,01/20/2011,7:36:23,,,,,,,99,4,5,3,2,0,5,1,1,92703,homecashflowsolution.com
1295,15527820,94528752,7132500266937,10403549969693689745,,1.0,1,01/07/2011,4:18:01,,,,,,,99,2,1,3,1,0,1,1,0,49442,home-online-jobs.org
1296,15528409,94528821,7091106877389,10403549969693689745,,3.0,1,01/27/2011,20:29:35,,,,,,,99,3,2,9,3,1,1,1,0,29617,home-online-jobs.org
1297,15528453,94528821,7201377554378,10403549969693689745,,5.0,1,01/24/2011,23:07:36,,,,,,,99,3,2,9,3,1,1,1,0,29617,home-online-jobs.org
1298,15536064,94531344,7337010925508,13583168867183700419,mediajmp.com,1.0,0,01/18/2011,22:11:50,,,,,,,99,1,2,7,4,0,2,1,0,11435,bizzopheaven.com
1299,15559992,94536297,7485635628990,8087271933502976839,weeklyinform.com,1.0,1,01/12/2011,16:21:22,,,,,,,99,3,5,11,4,0,1,1,1,32256,dermatalskincare.com
1300,15571084,94541514,7410131799996,10093940193322575519,google.com,5.0,1,01/10/2011,3:40:22,,,,,,,99,3,1,6,1,0,1,1,0,20020,bigdeal.com
1301,15579865,94543968,7271583387589,10403549969693689745,,4.0,1,01/19/2011,15:42:14,,,,,,,99,1,4,11,7,0,1,0,0,11733,home-online-jobs.org
1302,15613457,94555663,7220513148866,10093940193322575519,ebay.com,2.0,0,01/16/2011,10:20:17,,,,,,,99,3,3,5,5,1,1,1,0,24477,bigdeal.com
1303,15631066,94562167,7377201926072,10403549969693689745,news11today.net,2.0,1,01/06/2011,1:55:26,,,,,,,99,2,3,3,6,0,5,1,1,60070,home-online-jobs.org
1304,15638431,94564025,7533202247619,10093940193322575519,google.com,2.0,0,01/17/2011,19:33:59,,,,,,,99,4,4,4,6,0,1,1,0,94110,bigdeal.com
1305,15645749,94566776,7530499805118,10093940193322575519,best-deal.com,15.0,1,01/12/2011,4:14:42,,,,,,,99,1,3,4,5,1,1,1,0,7071,bigdeal.com
1306,15646176,94566852,7447395700668,8087271933502976839,,1.0,1,01/10/2011,13:39:45,,,,,,,99,2,3,11,7,0,1,1,0,46038,dermatalskincare.com
1307,15669081,94574651,7397852581816,8087271933502976839,,1.0,1,01/06/2011,21:46:44,,,,,,,99,1,3,9,2,0,1,1,0,14624,dermatalskincare.com
1308,15669238,94575106,7460014723004,8087271933502976839,,1.0,1,01/10/2011,1:18:56,,,,,,,99,4,3,11,6,0,1,1,0,84014,dermatalskincare.com
1309,15705174,94749322,7220896075705,10403549969693689745,,4.0,17,01/07/2011,13:49:38,,,,,,,99,2,5,5,2,1,1,1,0,47807,home-online-jobs.org
1310,15781948,94795953,7174939807693,10093940193322575519,wikkit.org,2.0,0,01/27/2011,20:22:05,,,,,,,99,3,2,11,3,1,1,1,0,34287,bigdeal.com
1311,15781949,94795953,7174939873229,11385444773187580308,,2.0,1,01/27/2011,20:22:04,,,,,,,99,3,2,11,3,1,1,1,0,34287,wikkit.org
1312,15781958,94795953,7174940463053,10093940193322575519,wikkit.org,2.0,0,01/27/2011,19:44:40,,,,,,,99,3,2,11,3,1,1,1,0,34287,bigdeal.com
1313,15781959,94795953,7174940528589,11385444773187580308,,2.0,1,01/27/2011,19:44:39,,,,,,,99,3,2,11,3,1,1,1,0,34287,wikkit.org
1314,15821887,94804014,7184164065229,6212936584531552900,,1.0,1,01/27/2011,17:07:18,,,,,,,99,3,3,10,5,1,1,1,0,72764,homecashflowsolution.com
1315,15822226,94804014,7524164112317,6212936584531552900,,1.0,1,01/11/2011,23:53:59,,,,,,,99,3,3,10,5,1,1,1,0,72764,homecashflowsolution.com
1316,15828206,94804798,7525214523325,8087271933502976839,,1.0,1,01/11/2011,5:23:54,,,,,,,99,4,3,3,3,1,5,0,0,95605,dermatalskincare.com
1317,15846683,94842794,7265844924345,4138040089195024334,ivaninsiderblog.com,1.0,1,01/07/2011,6:27:46,,,,,,,99,3,5,8,3,1,1,1,0,30318,msicourse.com
1318,15861898,94850116,7131908542408,10403549969693689745,newsdaily7.com,5.0,4,01/22/2011,17:33:41,,,,,,,99,3,2,4,1,1,2,1,0,70810,home-online-jobs.org
1319,15889645,94862017,7422257074107,1354232705423967177,,1.0,0,01/09/2011,23:00:23,,,,,,,99,3,1,8,3,0,1,1,0,74955,theinstantwealthbuilder.com
1320,15896552,94865238,7574947565495,10403549969693689745,,1.0,1,01/05/2011,8:17:39,,,,,,,99,3,2,3,2,0,2,1,0,20012,home-online-jobs.org
1321,15896576,94865238,7574949400503,10403549969693689745,,4.0,1,01/05/2011,6:49:46,,,,,,,99,3,2,3,2,0,2,1,0,20012,home-online-jobs.org
1322,15901127,94867675,7576155590588,12143374545845515600,go2jump.org,1.0,1,01/10/2011,22:00:22,,,,,,,99,4,2,7,5,0,3,1,0,92354,sobelabsdirect.com
1323,15911785,94874428,7066753175505,12143374545845515600,vanityreports.com,1.0,1,01/31/2011,19:43:25,,,,,,,99,2,5,11,5,1,1,1,0,45042,sobelabsdirect.com
1324,15929583,94881236,7555922399160,10093940193322575519,atenlgo.info,2.0,0,01/06/2011,23:47:34,,,,,,,99,1,4,3,5,1,2,1,0,11355,bigdeal.com
1325,15935849,94885241,7775375855541,1354232705423967177,online8report.com,1.0,1,01/03/2011,4:20:46,,,,,,,99,2,1,10,5,0,1,1,0,52144,theinstantwealthbuilder.com
1326,15938033,94885824,6536565231539,11385444773187580308,yahoo.com,2.0,0,01/01/2011,20:59:44,,,,,,,99,3,4,8,6,1,1,1,0,22003,wikkit.org
1327,15959366,94960163,7401771044810,10093940193322575519,,2.0,0,01/24/2011,22:45:08,,,,,,,99,3,3,8,1,1,2,1,0,75287,bigdeal.com
1328,15960021,94960163,7649584943037,10403549969693689745,,4.0,4,01/11/2011,16:22:45,,,,,,,99,3,3,8,1,1,2,1,0,75287,home-online-jobs.org
1329,15963443,94960290,7352665706444,4138040089195024334,,2.0,0,01/26/2011,20:32:46,,,,,,,99,2,3,9,6,0,1,1,0,48187,msicourse.com
1330,15966427,94961856,7434486943674,10133794716842256287,health8news.com,1.0,1,01/08/2011,20:13:08,,,,,,,99,3,2,10,7,0,1,1,0,78260,dlxm.net
1331,16004801,95004214,7420372324298,10093940193322575519,search-results.com,3.0,0,01/24/2011,1:10:24,,,,,,,99,4,4,6,7,1,1,1,0,95113,bigdeal.com
1332,16008306,95004940,7829893943221,8087271933502976839,,2.0,1,01/03/2011,1:16:01,,,,,,,99,2,4,10,7,1,1,1,0,53954,dermatalskincare.com
1333,16025611,95007676,7676317667261,10403549969693689745,,4.0,2,01/11/2011,13:29:20,,,,,,,99,2,5,7,5,1,5,1,0,56082,home-online-jobs.org
1334,16035965,95009769,7350165245876,4138040089195024334,,2.0,0,01/02/2011,4:12:19,,,,,,,99,1,2,6,3,0,1,1,0,17401,msicourse.com
1335,16058686,95014700,7851023929269,8087271933502976839,,2.0,9,01/03/2011,4:39:03,,,,,,,99,3,2,11,7,1,1,1,0,73069,dermatalskincare.com
1336,16074136,95017135,7587779252164,10093940193322575519,facebook.com,1.0,1,01/18/2011,4:41:07,,,,,,,99,4,5,7,4,1,5,1,0,95215,bigdeal.com
1337,16110537,95059096,7324948172749,10093940193322575519,doubleclick.net,2.0,0,01/27/2011,1:13:15,,,,,,,99,4,3,7,7,1,5,1,0,98902,bigdeal.com
1338,16111215,95059150,7417097752513,10093940193322575519,avg.com,4.0,1,01/15/2011,21:04:16,,,,,,,99,4,5,6,5,1,5,1,1,92806,bigdeal.com
1339,16144896,95066933,7468395663289,6212936584531552900,,3.0,0,01/07/2011,0:49:58,,,,,,,99,4,4,5,6,1,3,1,0,98074,homecashflowsolution.com
1340,16155217,95101790,7337482129357,10093940193322575519,,23.0,6,01/27/2011,13:44:16,,,,,,,99,1,4,5,6,1,1,1,0,2917,bigdeal.com
1341,16155219,95101790,7337482325965,10093940193322575519,google.com,145.0,44,01/27/2011,3:13:38,,,,,,,99,1,4,5,6,1,1,1,0,2917,bigdeal.com
1342,16155235,95101790,7411979653068,10093940193322575519,google.com,58.0,11,01/26/2011,12:32:13,,,,,,,99,1,4,5,6,1,1,1,0,2917,bigdeal.com
1343,16155253,95101790,7411981029324,10093940193322575519,,71.0,13,01/26/2011,1:09:09,,,,,,,99,1,4,5,6,1,1,1,0,2917,bigdeal.com
1344,16155254,95101790,7455622631371,10093940193322575519,google.com,38.0,3,01/25/2011,23:15:07,,,,,,,99,1,4,5,6,1,1,1,0,2917,bigdeal.com
1345,16156046,95102037,7575270789051,479443933691733349,redirecting101.com,1.0,1,01/09/2011,15:59:54,,,,,,,99,2,2,6,6,0,5,1,1,63368,trytadalafil.com
1346,16176710,95104774,7619673919428,6212936584531552900,,1.0,1,01/18/2011,21:13:59,,,,,,,99,3,3,11,3,0,1,1,0,29501,homecashflowsolution.com
1347,16199509,95108276,7909821779893,8087271933502976839,,1.0,1,01/03/2011,0:50:02,,,,,,,99,2,3,9,7,1,1,1,0,60515,dermatalskincare.com
1348,16223870,95112409,7334070259655,6212936584531552900,,1.0,1,01/21/2011,22:41:46,,,,,,,99,3,3,5,6,1,5,1,1,20708,homecashflowsolution.com
1349,16242168,95149831,7753562001343,4138040089195024334,,1.0,0,01/13/2011,19:42:19,,,,,,,99,2,3,11,1,0,1,1,0,45862,msicourse.com
1350,16244815,95150320,7172345040849,10403549969693689745,newsdaily7.com,3.0,1,01/31/2011,20:09:24,,,,,,,99,3,5,8,3,1,1,1,0,72543,home-online-jobs.org
1351,16248136,95150800,7814916345790,1549148620406576784,acaiadvanced.org,1.0,1,01/12/2011,23:57:48,,,,,,,99,1,4,4,5,1,2,1,0,11233,getleanspa.com
1352,16249892,95151225,7575201124288,10093940193322575519,doubleclick.net,3.0,1,01/14/2011,1:29:56,,,,,,,99,1,4,8,5,1,5,1,0,11101,bigdeal.com
1353,16258991,95153689,7176381403089,10093940193322575519,ebay.com,3.0,1,01/31/2011,3:42:29,,,,,,,99,2,4,6,5,1,1,1,0,66216,bigdeal.com
1354,16298366,95160450,7756684201916,7721247640741137834,mediajmp.com,1.0,1,01/10/2011,23:55:46,,,,,,,99,1,5,7,5,1,1,1,0,11435,homebizstartupkit.com
1355,16305573,95161761,7600014823360,4138040089195024334,,1.0,0,01/14/2011,3:55:46,,,,,,,99,3,2,4,3,1,1,1,0,42104,msicourse.com
1356,16313318,95163238,7526681808825,10403549969693689745,,10.0,2,01/07/2011,20:39:37,,,,,,,99,2,2,5,6,1,3,1,0,60173,home-online-jobs.org
1357,16326905,95165686,7033620664271,7721247640741137834,lanews9.com,2.0,0,01/29/2011,15:59:07,,,,,,,99,3,1,3,5,0,5,1,0,32084,homebizstartupkit.com
1358,16336548,95166650,7382294859721,6212936584531552900,new8reports.com,2.0,0,01/23/2011,2:32:47,,,,,,,99,2,2,4,1,1,2,1,0,48706,homecashflowsolution.com
1359,16341843,95168808,7979512106933,7721247640741137834,,2.0,3,01/03/2011,2:04:27,,,,,,,99,4,3,11,7,0,1,1,0,84117,homebizstartupkit.com
1360,16342609,95169071,7370855813063,10403549969693689745,,4.0,9,01/21/2011,1:38:24,,,,,,,99,2,1,5,3,0,5,1,1,34668,home-online-jobs.org
1361,16355350,95173198,7470760136652,13583168867183700419,,2.0,0,01/26/2011,18:19:34,,,,,,,99,1,4,10,7,1,1,1,0,13502,bizzopheaven.com
1362,16358964,95173506,7680846860228,1549148620406576784,,6.0,1,01/18/2011,22:28:43,,,,,,,99,1,2,11,3,0,1,1,0,17866,getleanspa.com
1363,16423137,95208128,7649982222266,8087271933502976839,,1.0,1,01/08/2011,0:50:04,,,,,,,99,1,3,10,5,1,1,1,0,15501,dermatalskincare.com
