,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name,,Non-Product Domain Referrals,
13468520,92571276,6.22641E+12,1.13854E+19,google.com,3,0,1/21/11,8:28:15,,,,,,,99,1,5,8,7,1,1,1,0,10562,wikkit.org,,,
13468521,92571276,6.22641E+12,1.00939E+19,,7,0,1/21/11,8:28:18,,,,,,,99,1,5,8,7,1,1,1,0,10562,bigdeal.com,,,
13492110,92578650,6.10093E+12,4.13804E+18,,1,0,1/30/11,19:09:50,,,,,,,99,3,2,11,3,0,1,1,0,73507,msicourse.com,,,
13494793,92579818,6.25491E+12,5.56005E+18,,3,4,1/8/11,19:07:27,,,,,,,99,1,4,6,5,1,3,1,0,7095,propertyroom.com,,,
13494796,92579818,6.25491E+12,8.39872E+18,,1,1,1/8/11,19:07:33,,,,,,,99,1,4,6,5,1,3,1,0,7095,lynxtrack.com,,,
13494795,92579818,6.25491E+12,1.00939E+19,,2,0,1/8/11,19:07:46,,,,,,,99,1,4,6,5,1,3,1,0,7095,bigdeal.com,,,
13494926,92579818,6.32587E+12,5.56005E+18,,14,8,1/9/11,21:11:03,,,,,,,99,1,4,6,5,1,3,1,0,7095,propertyroom.com,,,
13494932,92579818,6.32587E+12,8.39872E+18,,1,1,1/9/11,21:11:10,,,,,,,99,1,4,6,5,1,3,1,0,7095,lynxtrack.com,,,
13494931,92579818,6.32587E+12,1.00939E+19,,3,0,1/9/11,21:11:11,,,,,,,99,1,4,6,5,1,3,1,0,7095,bigdeal.com,,,
13495247,92579818,6.59509E+12,5.56005E+18,,9,9,1/17/11,3:16:37,,,,,,,99,1,4,6,5,1,3,1,0,7095,propertyroom.com,,,
13495252,92579818,6.59509E+12,8.39872E+18,,1,1,1/17/11,3:16:43,,,,,,,99,1,4,6,5,1,3,1,0,7095,lynxtrack.com,,,
13495251,92579818,6.59509E+12,1.00939E+19,,2,0,1/17/11,3:16:45,,,,,,,99,1,4,6,5,1,3,1,0,7095,bigdeal.com,,,
13494867,92579818,6.26959E+12,4.72577E+18,,2,0,1/20/11,20:49:10,,,,,,,99,1,4,6,5,1,3,1,0,7095,hotbar.com,,,
13494866,92579818,6.26959E+12,8.39872E+18,,1,1,1/20/11,20:49:13,,,,,,,99,1,4,6,5,1,3,1,0,7095,lynxtrack.com,,,
13494865,92579818,6.26959E+12,1.00939E+19,,2,0,1/20/11,20:49:15,,,,,,,99,1,4,6,5,1,3,1,0,7095,bigdeal.com,,,
13494769,92579818,6.23268E+12,5.56005E+18,,10,5,1/21/11,19:54:48,,,,,,,99,1,4,6,5,1,3,1,0,7095,propertyroom.com,,,
13494771,92579818,6.23268E+12,8.39872E+18,,1,1,1/21/11,19:54:54,,,,,,,99,1,4,6,5,1,3,1,0,7095,lynxtrack.com,,,
13494770,92579818,6.23268E+12,1.00939E+19,,2,0,1/21/11,19:54:55,,,,,,,99,1,4,6,5,1,3,1,0,7095,bigdeal.com,,,
13510033,92657264,6.26168E+12,6.21294E+18,,1,1,1/23/11,14:15:15,,,,,,,99,4,4,7,7,1,1,1,0,80112,homecashflowsolution.com,,,
13522110,92660747,5.43237E+12,6.21294E+18,,1,1,1/1/11,23:11:21,,,,,,,99,3,5,4,1,1,2,1,0,72335,homecashflowsolution.com,,,
13522775,92660747,6.37938E+12,6.21294E+18,,2,1,1/25/11,13:42:35,,,,,,,99,3,5,4,1,1,2,1,0,72335,homecashflowsolution.com,,,
13527412,92661424,6.54871E+12,1.04035E+19,completejoblistings.com,4,3,1/12/11,16:01:26,,,,,,,99,3,5,8,3,1,2,1,0,30293,home-online-jobs.org,,,
13546523,92665768,6.60548E+12,1.35423E+18,,2,0,1/17/11,14:37:50,,,,,,,99,3,3,5,6,1,1,1,0,73505,theinstantwealthbuilder.com,,,
13568134,92672737,6.21367E+12,1.04035E+19,la-sentinel.com,2,0,1/22/11,21:56:38,,,,,,,99,2,4,8,7,0,3,1,0,48322,home-online-jobs.org,,,
13594159,92681090,6.11161E+12,1.62795E+19,lifestyleherald.com,34,17,1/28/11,17:36:32,,,,,,,99,3,1,11,2,0,1,1,0,76087,southbeachjava.com,,,
13601669,92684480,6.49533E+12,1.11875E+19,new6reports.com,1,1,1/11/11,17:20:33,,,,,,,99,4,2,11,2,0,1,1,0,85622,cxtrack.com,,,
13601668,92684480,6.49533E+12,1.62795E+19,,3,1,1/11/11,17:20:35,,,,,,,99,4,2,11,2,0,1,1,0,85622,southbeachjava.com,,,
13640992,92702476,6.53363E+12,1.38469E+19,btjunkie.org,1,1,1/3/11,17:28:15,,,,,,,99,2,5,6,1,1,1,1,1,44103,news9today.org,,,
13640991,92702476,6.53363E+12,1.04035E+19,,1,1,1/3/11,17:28:33,,,,,,,99,2,5,6,1,1,1,1,1,44103,home-online-jobs.org,,,
13643230,92703376,6.30761E+12,6.21294E+18,new8reports.com,12,8,1/15/11,13:22:04,,,,,,,99,3,2,6,1,1,2,1,0,27801,homecashflowsolution.com,,,
13643241,92703376,6.35473E+12,1.34643E+19,,1,1,1/16/11,13:39:55,,,,,,,99,3,2,6,1,1,2,1,0,27801,nynewsandreports.com,,,
13643240,92703376,6.35473E+12,1.04035E+19,,4,8,1/16/11,13:40:00,,,,,,,99,3,2,6,1,1,2,1,0,27801,home-online-jobs.org,,,
13647679,92704503,6.57733E+12,6.21294E+18,new8reports.com,2,12,1/12/11,2:43:33,,,,,,,99,3,2,8,2,0,2,1,0,30310,homecashflowsolution.com,,,
13653339,92707477,6.57914E+12,1.00939E+19,conduit.com,2,0,1/12/11,2:44:16,,,,,,,99,4,2,10,4,1,1,1,0,95688,bigdeal.com,,,
13663645,92894204,6.5416E+12,4.13804E+18,,2,1,1/13/11,8:56:10,,,,,,,99,1,2,5,5,0,1,1,0,1851,msicourse.com,,,
13667011,92898515,6.33502E+12,1.35423E+18,homeaffluencenetwork.com,1,1,1/27/11,13:09:08,,,,,,,99,3,1,8,5,0,1,1,0,34695,theinstantwealthbuilder.com,,,
13693521,92906502,6.31265E+12,1.00939E+19,google.com,2,0,1/20/11,18:08:29,,,,,,,99,4,2,6,3,0,1,1,0,95301,bigdeal.com,,,
13699474,92908939,6.54884E+12,1.04035E+19,yahoo.com,4,1,1/3/11,3:27:48,,,,,,,99,3,2,11,5,1,2,1,0,21223,home-online-jobs.org,,,
13702709,92910639,6.44705E+12,1.04035E+19,,5,2,1/5/11,15:18:27,,,,,,,99,3,4,9,3,0,2,1,0,85213,home-online-jobs.org,,,
13704383,92910984,6.41827E+12,4.13804E+18,,1,1,1/25/11,16:02:37,,,,,,,99,1,2,9,5,1,1,1,0,19018,msicourse.com,,,
13728667,92953971,6.24874E+12,1.66737E+19,yahoo.com,1,0,1/22/11,21:24:34,,,,,,,99,2,5,8,1,1,1,1,0,51503,new8reports.com,,,
13728666,92953971,6.24874E+12,6.21294E+18,,1,1,1/22/11,21:24:41,,,,,,,99,2,5,8,1,1,1,1,0,51503,homecashflowsolution.com,,,
13762704,92962546,6.14332E+12,8.08727E+18,,1,1,1/2/11,23:48:43,,,,,,,99,4,1,9,1,0,1,1,0,88311,dermatalskincare.com,,,
13790412,92972190,6.43439E+12,8.08727E+18,,1,1,1/14/11,6:24:52,,,,,,,99,1,2,9,6,0,1,1,0,8054,dermatalskincare.com,,,
13790416,92972190,6.43439E+12,8.08727E+18,,1,1,1/14/11,1:58:36,,,,,,,99,1,2,9,6,0,1,1,0,8054,dermatalskincare.com,,,
13790421,92972190,6.43439E+12,1.21434E+19,weeklyinform.com,2,5,1/14/11,1:10:23,,,,,,,99,1,2,9,6,0,1,1,0,8054,sobelabsdirect.com,,,
13804160,92975352,6.32387E+12,1.00939E+19,google.com,14,39,1/8/11,22:35:38,,,,,,,99,4,2,6,5,1,1,1,0,80020,bigdeal.com,,,
13827466,93052138,6.47341E+12,8.08727E+18,,1,1,1/5/11,0:06:23,,,,,,,99,3,1,11,2,0,1,1,0,40220,dermatalskincare.com,,,
13836879,93056030,6.26856E+12,1.00939E+19,google.com,2,0,1/22/11,5:51:11,,,,,,,99,4,4,11,4,1,3,1,0,80249,bigdeal.com,,,
13844595,93122461,6.67352E+12,1.04035E+19,la-sentinel.com,2,0,1/17/11,23:26:20,,,,,,,99,4,1,9,2,0,1,1,0,86314,home-online-jobs.org,,,
13901564,93145983,6.34182E+12,1.00939E+19,google.com,6,6,1/23/11,0:50:57,,,,,,,99,2,3,7,2,1,1,1,0,60188,bigdeal.com,,,
13922647,93216683,6.32938E+12,1.43254E+19,mediajmp.com,6,21,1/21/11,15:13:06,,,,,,,99,3,6,8,5,1,1,1,0,20732,eprofits.com,,,
13955552,93265162,6.4641E+12,4.13804E+18,,2,7,1/27/11,3:04:38,,,,,,,99,1,3,11,1,1,2,1,0,10458,msicourse.com,,,
13962133,93279136,6.69611E+12,1.54915E+18,healthynewswatch.com,1,1,1/4/11,2:40:12,,,,,,,99,4,3,8,7,1,5,1,0,94583,getleanspa.com,,,
13966119,93290930,6.64096E+12,3.88485E+18,,26,10,1/5/11,16:25:58,,,,,,,99,1,5,11,4,1,2,0,0,6451,indeed.com,,,
13966120,93290930,6.64096E+12,1.04035E+19,,2,0,1/5/11,16:26:15,,,,,,,99,1,5,11,4,1,2,0,0,6451,home-online-jobs.org,,,
13981124,93303791,6.57797E+12,8.08727E+18,trackeet.com,1,1,1/9/11,15:59:31,,,,,,,99,3,1,2,2,0,2,1,1,33015,dermatalskincare.com,,,
13996960,93311458,6.58836E+12,4.79444E+17,acaiberriesdiet.com,7,8,1/26/11,22:40:16,,,,,,,99,4,1,3,2,0,1,1,0,90046,trytadalafil.com,,,
14017431,93424787,6.49592E+12,1.35832E+19,,3,1,1/21/11,20:56:09,,,,,,,99,3,5,6,5,1,2,1,0,29532,bizzopheaven.com,,,
14017439,93424787,6.49592E+12,1.04035E+19,,5,4,1/21/11,20:27:53,,,,,,,99,3,5,6,5,1,2,1,0,29532,home-online-jobs.org,,,
14023436,93429881,6.50371E+12,6.21294E+18,,2,0,1/21/11,14:52:19,,,,,,,99,4,1,5,1,0,1,1,1,33165,homecashflowsolution.com,,,
14043695,93450017,6.8053E+12,1.35423E+18,,1,0,1/11/11,18:42:38,,,,,,,99,4,4,8,1,1,5,1,1,92392,theinstantwealthbuilder.com,,,
14043699,93450017,6.8053E+12,8.4689E+18,,2,0,1/11/11,18:41:37,,,,,,,99,4,4,8,1,1,5,1,1,92392,taglocal.com,,,
14043697,93450017,6.8053E+12,2.08733E+18,,2,1,1/11/11,18:41:51,,,,,,,99,4,4,8,1,1,5,1,1,92392,news-6-insider.com,,,
14043698,93450017,6.8053E+12,7.72125E+18,,2,0,1/11/11,18:41:56,,,,,,,99,4,4,8,1,1,5,1,1,92392,homebizstartupkit.com,,,
14043599,93450017,6.70097E+12,1.04035E+19,,2,0,1/19/11,19:14:35,,,,,,,99,4,4,8,1,1,5,1,1,92392,home-online-jobs.org,,,
14045979,93483203,6.70245E+12,1.04035E+19,webdailyreports.com,2,0,1/19/11,16:36:31,,,,,,,99,4,5,9,7,1,1,1,0,94591,home-online-jobs.org,,,
14060345,93490897,6.70264E+12,4.13804E+18,ivaninsiderblog.com,1,1,1/6/11,22:13:53,,,,,,,99,3,1,3,4,0,1,1,1,27606,msicourse.com,,,
14064263,93492317,6.68836E+12,8.08727E+18,fdxnewsat8.com,1,1,1/25/11,17:26:44,,,,,,,99,2,2,10,5,0,1,1,0,44253,dermatalskincare.com,,,
14064264,93492317,6.68836E+12,1.21434E+19,fdxnewsat8.com,1,1,1/25/11,17:22:41,,,,,,,99,2,2,10,5,0,1,1,0,44253,sobelabsdirect.com,,,
14070892,93497115,6.82458E+12,1.35423E+18,,1,0,1/11/11,0:49:16,,,,,,,99,3,5,7,4,1,1,1,1,78228,theinstantwealthbuilder.com,,,
14105566,93548386,6.73429E+12,1.43254E+19,newsdaily7.com,2,0,1/6/11,19:15:48,,,,,,,99,3,4,4,1,1,2,1,0,39503,eprofits.com,,,
14105556,93548386,6.66894E+12,6.21294E+18,new8reports.com,3,1,1/16/11,2:30:52,,,,,,,99,3,4,4,1,1,2,1,0,39503,homecashflowsolution.com,,,
14141206,93597918,6.72702E+12,1.62795E+19,b4h8.com,3,1,1/24/11,23:41:31,,,,,,,99,3,1,4,4,0,1,1,0,75074,southbeachjava.com,,,
14144509,93599271,6.93391E+12,1.00939E+19,google.com,5,2,1/12/11,5:29:39,,,,,,,99,2,4,10,4,1,1,1,0,56573,bigdeal.com,,,
14173459,93611248,6.90633E+12,1.54915E+18,,8,11,1/13/11,14:53:46,,,,,,,99,3,2,2,6,1,2,1,0,31904,getleanspa.com,,,
14221109,93668407,6.44701E+12,1.04035E+19,news11today.net,3,1,1/30/11,23:35:53,,,,,,,99,1,3,5,4,1,2,1,0,11207,home-online-jobs.org,,,
14221146,93668407,6.52532E+12,1.04035E+19,,1,1,1/31/11,0:39:23,,,,,,,99,1,3,5,4,1,2,1,0,11207,home-online-jobs.org,,,
14226753,93670115,6.37261E+12,1.04035E+19,news11today.net,2,0,1/29/11,13:09:48,,,,,,,99,1,2,9,2,1,5,1,0,15601,home-online-jobs.org,,,
14246125,93712820,6.64105E+12,1.04035E+19,,2,2,1/7/11,23:48:43,,,,,,,99,4,2,8,5,1,1,1,0,97420,home-online-jobs.org,,,
14249949,93713357,7.02321E+12,1.38469E+19,,1,1,1/17/11,21:37:34,,,,,,,99,4,3,3,7,1,3,1,0,94086,news9today.org,,,
14249948,93713357,7.02321E+12,1.04035E+19,,1,1,1/17/11,21:37:39,,,,,,,99,4,3,3,7,1,3,1,0,94086,home-online-jobs.org,,,
14250335,93713445,6.45851E+12,1.35832E+19,,6,5,1/30/11,0:04:27,,,,,,,99,2,1,2,6,0,1,1,0,60448,bizzopheaven.com,,,
14257232,93717349,6.88825E+12,6.21294E+18,,1,1,1/18/11,14:58:11,,,,,,,99,2,1,3,5,0,1,1,0,60102,homecashflowsolution.com,,,
14262926,93718973,6.77654E+12,1.35423E+18,,1,0,1/9/11,3:13:05,,,,,,,99,3,3,7,5,1,2,1,0,28215,theinstantwealthbuilder.com,,,
14262927,93718973,6.77654E+12,1.35423E+18,newsinsider6.com,1,1,1/9/11,3:11:25,,,,,,,99,3,3,7,5,1,2,1,0,28215,theinstantwealthbuilder.com,,,
14285718,93723526,6.81846E+12,1.04035E+19,,6,26,1/19/11,0:15:10,,,,,,,99,4,3,8,7,0,1,1,0,99337,home-online-jobs.org,,,
14311559,93728350,6.78736E+12,1.00939E+19,,1,1,1/9/11,13:46:53,,,,,,,99,1,2,9,2,0,1,1,0,12810,bigdeal.com,,,
14344201,93800184,6.67836E+12,4.13804E+18,,1,1,1/23/11,20:24:12,,,,,,,99,4,5,8,5,1,5,1,0,95206,msicourse.com,,,
14352456,93802011,6.48136E+12,4.13804E+18,,1,0,1/30/11,20:58:04,,,,,,,99,3,1,7,5,0,2,1,0,30802,msicourse.com,,,
14439802,93851569,6.92891E+12,6.21294E+18,,3,2,1/18/11,18:35:13,,,,,,,99,3,5,7,5,1,2,1,0,38135,homecashflowsolution.com,,,
14458063,93854667,6.73236E+12,6.21294E+18,,2,11,1/27/11,4:29:29,,,,,,,99,4,1,9,5,0,1,1,0,85635,homecashflowsolution.com,,,
14492453,93859941,6.82611E+12,6.21294E+18,new8reports.com,2,1,1/9/11,9:03:53,,,,,,,99,3,3,11,3,1,1,1,0,38574,homecashflowsolution.com,,,
14509333,93863651,6.74146E+12,6.07809E+17,,2,0,1/27/11,23:58:51,,,,,,,99,4,3,2,5,0,5,1,0,91331,mogultracking.com,,,
14509332,93863651,6.74146E+12,4.13804E+18,,1,0,1/27/11,23:59:00,,,,,,,99,4,3,2,5,0,5,1,0,91331,msicourse.com,,,
14522265,93865439,7.05394E+12,8.08727E+18,,1,1,1/12/11,17:56:53,,,,,,,99,3,3,11,4,1,1,1,0,25601,dermatalskincare.com,,,
14525986,93866253,6.76193E+12,8.39872E+18,,1,1,1/8/11,22:09:31,,,,,,,99,3,3,5,6,1,5,1,0,27549,lynxtrack.com,,,
14525985,93866253,6.76193E+12,1.00939E+19,,2,0,1/8/11,22:09:36,,,,,,,99,3,3,5,6,1,5,1,0,27549,bigdeal.com,,,
14529530,93866435,7.04361E+12,1.04035E+19,,2,14,1/3/11,5:50:43,,,,,,,99,4,6,7,5,1,2,1,0,97220,home-online-jobs.org,,,
14531262,93866667,6.59913E+12,7.22698E+18,,1,1,1/2/11,16:15:25,,,,,,,99,4,1,10,5,0,1,1,0,59808,zugo.com,,,
14531261,93866667,6.59913E+12,1.33102E+18,,1,1,1/2/11,16:15:29,,,,,,,99,4,1,10,5,0,1,1,0,59808,health8news.com,,,
14531260,93866667,6.59913E+12,1.01338E+19,health8news.com,1,1,1/2/11,16:15:32,,,,,,,99,4,1,10,5,0,1,1,0,59808,dlxm.net,,,
14548870,93903851,6.9313E+12,1.00939E+19,google.com,3,0,1/5/11,21:28:34,,,,,,,99,1,3,11,2,1,1,1,0,10458,bigdeal.com,,,
14552153,93904033,6.83954E+12,1.37278E+19,,1,1,1/24/11,8:20:35,,,,,,,99,3,4,4,4,1,2,1,0,32506,crowdstar.com,,,
14552152,93904033,6.83954E+12,1.04035E+19,,2,0,1/24/11,8:20:54,,,,,,,99,3,4,4,4,1,2,1,0,32506,home-online-jobs.org,,,
14554429,93904184,6.86361E+12,6.22405E+17,,2,0,1/14/11,23:46:04,,,,,,,99,4,5,4,5,1,2,1,0,90018,try-this-free.info,,,
14554427,93904184,6.86361E+12,7.09256E+18,,1,1,1/14/11,23:46:06,,,,,,,99,4,5,4,5,1,2,1,0,90018,home-online-job.info,,,
14554426,93904184,6.86361E+12,1.04035E+19,,2,1,1/14/11,23:46:11,,,,,,,99,4,5,4,5,1,2,1,0,90018,home-online-jobs.org,,,
14583016,93908981,6.84292E+12,8.71341E+18,,32,47,1/9/11,17:16:14,,,,,,,99,3,3,6,7,1,1,1,0,30088,facebook.com,,,
14583020,93908981,6.84292E+12,1.62795E+19,consumertipsonline.net,2,0,1/9/11,17:16:15,,,,,,,99,3,3,6,7,1,1,1,0,30088,southbeachjava.com,,,
14591654,93909464,6.72173E+12,6.21294E+18,,3,0,1/23/11,22:50:14,,,,,,,99,2,2,8,7,0,1,1,1,60515,homecashflowsolution.com,,,
14607804,93912273,6.613E+12,1.60649E+19,health8news.com,2,0,1/2/11,14:04:50,,,,,,,99,3,4,10,5,1,1,1,0,37166,dlxtrack.com,,,
14607806,93912273,6.613E+12,1.33102E+18,,1,1,1/2/11,13:56:50,,,,,,,99,3,4,10,5,1,1,1,0,37166,health8news.com,,,
14607805,93912273,6.613E+12,1.01338E+19,health8news.com,2,0,1/2/11,13:56:58,,,,,,,99,3,4,10,5,1,1,1,0,37166,dlxm.net,,,
14608348,93912273,7.05699E+12,1.55574E+19,,2,9,1/3/11,16:52:20,,,,,,,99,3,4,10,5,1,1,1,0,37166,search-results.com,,,
14608350,93912273,7.05699E+12,1.00939E+19,search-results.com,11,8,1/3/11,16:52:34,,,,,,,99,3,4,10,5,1,1,1,0,37166,bigdeal.com,,,
14607895,93912273,6.7755E+12,6.21294E+18,new8reports.com,2,7,1/8/11,6:56:12,,,,,,,99,3,4,10,5,1,1,1,0,37166,homecashflowsolution.com,,,
14615542,93913409,6.51512E+12,6.21294E+18,,1,1,1/28/11,18:51:53,,,,,,,99,3,3,11,1,0,1,1,0,33442,homecashflowsolution.com,,,
14624000,93914695,6.82016E+12,1.04035E+19,nine-news.net,2,0,1/26/11,9:33:36,,,,,,,99,1,4,3,4,0,1,1,0,17866,home-online-jobs.org,,,
14637112,93916496,6.60567E+12,8.14521E+18,localnews9.org,1,1,1/31/11,20:04:12,,,,,,,99,3,2,9,2,0,2,1,0,27030,workfromhomeheaven.com,,,
14637111,93916496,6.60567E+12,1.04035E+19,,1,1,1/31/11,20:04:23,,,,,,,99,3,2,9,2,0,2,1,0,27030,home-online-jobs.org,,,
14661952,93918559,7.07458E+12,7.3732E+18,,1,1,1/12/11,15:38:11,,,,,,,99,2,4,8,5,1,5,1,0,63123,youtube.com,,,
14661951,93918559,7.07458E+12,1.61336E+19,buzzdock.com,1,1,1/12/11,15:38:24,,,,,,,99,2,4,8,5,1,5,1,0,63123,consumerstrickweekly.com,,,
14661950,93918559,7.07458E+12,7.40539E+18,consumerstrickweekly.com,1,1,1/12/11,15:38:27,,,,,,,99,2,4,8,5,1,5,1,0,63123,trackingspot.info,,,
14660386,93918559,6.8204E+12,1.04035E+19,news9today.org,5,24,1/16/11,23:32:18,,,,,,,99,2,4,8,5,1,5,1,0,63123,home-online-jobs.org,,,
14700688,93962297,6.61188E+12,6.21294E+18,workathomecareers.com,2,0,1/31/11,3:02:35,,,,,,,99,3,1,7,1,0,1,0,0,21851,homecashflowsolution.com,,,
14729455,93966623,7.04322E+12,7.03383E+18,,1,6,1/4/11,0:31:34,,,,,,,99,3,4,1,5,1,2,1,0,23452,rachaelraysdiet.com,,,
14729453,93966623,7.04322E+12,1.54915E+18,,2,7,1/4/11,0:31:39,,,,,,,99,3,4,1,5,1,2,1,0,23452,getleanspa.com,,,
14734619,93967506,6.46233E+12,1.29951E+19,,1,1,1/29/11,23:55:30,,,,,,,99,1,2,10,5,1,1,1,0,12566,lnktrkr.net,,,
14734618,93967506,6.46233E+12,4.13804E+18,,1,0,1/29/11,23:55:44,,,,,,,99,1,2,10,5,1,1,1,0,12566,msicourse.com,,,
14737618,93967716,6.99737E+12,8.08727E+18,,1,1,1/10/11,22:23:31,,,,,,,99,3,4,9,6,1,1,1,0,30236,dermatalskincare.com,,,
14737620,93967716,6.99737E+12,1.54915E+18,laurasweightlossdiary.com,7,9,1/10/11,22:08:20,,,,,,,99,3,4,9,6,1,1,1,0,30236,getleanspa.com,,,
14737760,93967716,7.11854E+12,6.86105E+18,facebook.com,1,0,1/17/11,16:04:23,,,,,,,99,3,4,9,6,1,1,1,0,30236,medisrv.com,,,
14737756,93967716,7.11854E+12,3.46908E+18,,1,6,1/17/11,16:04:25,,,,,,,99,3,4,9,6,1,1,1,0,30236,consumer-work-journal.com,,,
14737759,93967716,7.11854E+12,7.40539E+18,consumer-work-journal.com,1,1,1/17/11,16:04:30,,,,,,,99,3,4,9,6,1,1,1,0,30236,trackingspot.info,,,
14737782,93967724,7.01835E+12,1.00939E+19,google.com,11,12,1/11/11,23:32:17,,,,,,,99,4,1,9,5,0,1,1,0,89119,bigdeal.com,,,
14764379,93971107,7.02283E+12,3.90446E+18,,17,76,1/11/11,13:02:39,,,,,,,99,3,3,8,7,1,1,1,0,37620,conduit.com,,,
14764404,93971107,7.02283E+12,8.08727E+18,,2,0,1/11/11,13:02:49,,,,,,,99,3,3,8,7,1,1,1,0,37620,dermatalskincare.com,,,
14765617,93971331,6.7439E+12,1.04035E+19,the-work-journal.com,5,9,1/7/11,15:51:00,,,,,,,99,3,4,5,3,1,2,1,0,77074,home-online-jobs.org,,,
14765619,93971331,6.7439E+12,9.34884E+18,facebook.com,1,1,1/7/11,15:48:12,,,,,,,99,3,4,5,3,1,2,1,0,77074,the-work-journal.com,,,
14765618,93971331,6.7439E+12,7.40539E+18,the-work-journal.com,1,1,1/7/11,15:48:18,,,,,,,99,3,4,5,3,1,2,1,0,77074,trackingspot.info,,,
14768732,93971736,5.94136E+12,1.00939E+19,yahoo.com,3,0,1/1/11,19:46:47,,,,,,,99,3,5,6,3,1,1,1,0,37711,bigdeal.com,,,
14775431,93972630,7.09342E+12,1.35423E+18,,1,0,1/12/11,15:02:46,,,,,,,99,2,1,9,5,0,1,1,0,51632,theinstantwealthbuilder.com,,,
14779778,93973166,7.00426E+12,1.43254E+19,,1,1,1/10/11,21:09:54,,,,,,,99,2,1,3,5,0,1,1,0,60901,eprofits.com,,,
14804234,93976324,6.90609E+12,1.00939E+19,bizrate.com,4,1,1/19/11,0:32:24,,,,,,,99,4,2,11,1,1,1,1,0,92345,bigdeal.com,,,
14806702,93976760,6.72985E+12,1.04035E+19,news9today.org,1,1,1/21/11,0:35:10,,,,,,,99,3,3,4,3,1,2,1,0,77022,home-online-jobs.org,,,
14819022,93979001,7.09293E+12,1.35423E+18,,1,0,1/3/11,3:07:17,,,,,,,99,1,5,8,5,1,5,1,0,11433,theinstantwealthbuilder.com,,,
14848777,93982162,7.13553E+12,1.13854E+19,yahoo.com,2,0,1/17/11,10:11:50,,,,,,,99,4,4,7,6,0,3,1,0,94538,wikkit.org,,,
14848776,93982162,7.13553E+12,1.00939E+19,wikkit.org,2,0,1/17/11,10:11:52,,,,,,,99,4,4,7,6,0,3,1,0,94538,bigdeal.com,,,
14848777,93982162,7.13553E+12,1.13854E+19,yahoo.com,2,0,1/17/11,10:11:50,,,,,,,99,4,4,7,6,0,3,1,0,94538,wikkit.org,,,
14863145,93984473,6.78957E+12,4.13804E+18,,1,1,1/27/11,18:37:10,,,,,,,99,4,3,3,1,1,1,1,0,93410,msicourse.com,,,
14868166,93985124,6.65772E+12,1.54915E+18,,3,2,1/2/11,15:47:40,,,,,,,99,1,3,8,5,1,1,1,0,3570,getleanspa.com,,,
14873649,93985802,6.85441E+12,1.62795E+19,,3,1,1/26/11,20:55:50,,,,,,,99,3,6,4,4,1,1,1,0,34684,southbeachjava.com,,,
14923793,94069871,6.90249E+12,7.22698E+18,,2,19,1/9/11,13:57:45,,,,,,,99,2,4,6,6,1,1,1,0,53172,zugo.com,,,
14923797,94069871,6.90249E+12,1.54915E+18,,1,1,1/9/11,13:58:00,,,,,,,99,2,4,6,6,1,1,1,0,53172,getleanspa.com,,,
14924303,94069871,7.07532E+12,1.35832E+19,,1,1,1/13/11,20:00:42,,,,,,,99,2,4,6,6,1,1,1,0,53172,bizzopheaven.com,,,
14924322,94069871,7.07533E+12,2.08733E+18,,2,3,1/13/11,19:13:01,,,,,,,99,2,4,6,6,1,1,1,0,53172,news-6-insider.com,,,
14924323,94069871,7.07533E+12,1.35832E+19,,3,2,1/13/11,19:13:11,,,,,,,99,2,4,6,6,1,1,1,0,53172,bizzopheaven.com,,,
14931008,94070790,6.99858E+12,1.04035E+19,facebook.com,1,1,1/5/11,17:14:34,,,,,,,99,3,6,3,5,1,1,1,0,23453,home-online-jobs.org,,,
14943658,94072863,6.83381E+12,1.54915E+18,laurasweightlossdiary.com,6,3,1/8/11,3:40:30,,,,,,,99,4,5,6,4,1,1,1,0,97526,getleanspa.com,,,
14975838,94079163,6.78352E+12,4.13804E+18,,1,1,1/7/11,2:04:54,,,,,,,99,3,4,11,6,1,1,1,0,74008,msicourse.com,,,
15038088,94134477,6.90958E+12,8.39872E+18,,1,1,1/16/11,3:09:49,,,,,,,99,4,6,1,6,1,5,1,0,89521,lynxtrack.com,,,
15038087,94134477,6.90958E+12,1.00939E+19,,2,0,1/16/11,3:09:50,,,,,,,99,4,6,1,6,1,5,1,0,89521,bigdeal.com,,,
15066068,94180626,7.03108E+12,1.62795E+19,lifestyleherald.com,1,0,1/6/11,13:48:27,,,,,,,99,3,2,10,1,1,1,1,0,38127,southbeachjava.com,,,
15066069,94180626,7.03108E+12,1.54915E+18,lifestyleherald.com,3,3,1/6/11,13:45:25,,,,,,,99,3,2,10,1,1,1,1,0,38127,getleanspa.com,,,
15230180,94351091,7.32271E+12,8.39872E+18,,1,1,1/12/11,6:13:24,,,,,,,99,4,5,11,2,1,3,1,0,93702,lynxtrack.com,,,
15230179,94351091,7.32271E+12,1.00939E+19,,2,0,1/12/11,6:13:31,,,,,,,99,4,5,11,2,1,3,1,0,93702,bigdeal.com,,,
